account,username,text
katadata,basriwpakpahan,Opini ku ini uangnya cukup standar dan wajar. Skemanya asalkam umkm mitra nya kreatif aja mengelolah menu dan tidak markup harga. Semoga umkm yang jadi dapur umum masaknya bisa konsisten memaksimalkan dana nya.
katadata,farranugerahs,Takut beban biayanya lari ke spp😂 tapi semoga terealisasi dengan baik deh
katadata,heristwn12,Paket ceban
katadata,sauri.se,Udah ga usah dipaksain
katadata,rifqsofyan,"Masih revisi ternyata, kirain udah bulat keputusan nya wkwk"
katadata,dinianggini1,"Makanya pak klo mau bikin program itu dipikir2 dulu😮jgn asal njeplak kyk gini kan bikin rakyat kecewa, dari 15rb jd 10rb, dari susu sapi jd susu ikan, untung ga berubah ke susu ibu😂ups.. Makanya jgn hny pgn simpati biar kmrn byk yg coblos pak!!"
katadata,butarbutar868,10 ribu dipotong ini itu...sampe masyarakat 5 rebu 😂
katadata,dhie_ky18,"Innalilahi, warteg aja udh susah sekarang cari yg 10 ribuan 😂"
katadata,mega_jaya_expres,"Lah wes jadi presiden kok, tidak semenggebu pas kampanye nih yeeee"
katadata,nf.id75,nanti lauknya daging sapi dalam wujud royko 😂
katadata,rivaldisamah,Alhamdulillah ga jadi 7.500
katadata,tenderindonesiacom,Oh gitu...
katadata,jonathan_siahaan84,"Yah...kalo kata BPS 1juta sebulan hidup layak, 10rb bisa bergizi? Kenapa tidak...bahan baku, tenaga masak, delivery, margin dan uang ehm..cukup lah"
katadata,jnrgyt,"Yg khalayak pikir 10rb dpt ap bandingin sm wrteg2 ato padang. 10rb pk aset pangan yg d kelola negara ya byk menu pilihan. Tggu tgl mainny, mudah sekali d gocek netijen2"
katadata,weton.kliwon,Nympe siswa kira2 berapa
katadata,daunnn2.0,"Duh ini kan judulnya makan bergizi ya dgn 10rb, ada yg bilang rumah makan padang aja 10rb ada warteg 10rb ada, ga semua tempat yg jual segitu, kalo pun ada segitu pasti subsidi silang, kalo mau yg bergizi pasti bykin proteinnya, dan harga dari Sabang sampai Merauke emang bisa disamakan? Tapi entahlah kalo pemerintah punya vendor bisa nyiapin harga bahan² murah..."
katadata,agussanjiwanicahaya,Sisanya untuk naikin gajih guru
katadata,arju.robbani,Tega ay anaknya suruh makan nasi telor tiap hari? @habibiena wkwk
katadata,ikwan.setiawan,Wkwkwkwkwkwk
katadata,dedeniyus,Gak akan mencret tah...
katadata,lenypulung,😂😂😂😂piye to...
katadata,classyfers_,"Nasi Padang murah seporsi 10k ,itu lauk tinggal pilih ayam atau ikan 😂"
katadata,callll_mee_nnndaaaa,Nek nggawe program ki rasah muluk² mugakno tekan ngone mletooo
katadata,aldinofahrez,"Nasi kucing 2.000x2 , gorengan 2.000, es teh 2.500.. 8.500 cukup 😁"
katadata,jhoniwaway,"Pass lahh paket hemat,nasi ciken+susu"
katadata,iimkriwil,Mending kasih ibunya buat masak dirmh jadi kaga ada korupsi Sono - sini
katadata,budimansirod,"Makan gratis hanya utk anak sekolah. Data darimana satu keluarga bisa 3-4 anak sekolah? Kalaupun ada 3org x 10rb=30 rb/hari, satu bulan 26 hari sekolah x 30 rb =780 rb/bulan. Darimana bisa jadi 2,7 jt/bulan?"
katadata,cantikmudotcom,karena program tak semudah omon-omon 👏
katadata,utama.daa,"Ya susu segar dari peternak sapi aja dah cukup, jangan susu uht"
katadata,hiiiyesss,Gorengan aja 5rb syukur2 dapat 3😂
katadata,puguhrental,😂😂😂😂
katadata,ali.mustofa17,Lha di papua sana 10ribu dapan nasi sama tempe doang.
katadata,dery_ramadhannn,"Berjanji emang mudah, tpi mnghadapi realita yg ada. Sungguh sulit😢😂"
katadata,idawitiasati,Makan nasi kucing jadinya😢
katadata,ida_class,Bsok2 turun lg jadi lima rebu 😂
katadata,dian_anfield10,Kocak
katadata,laepaten,dimulai dari niat yang mulia👍
katadata,ebepehade,"Mantapp pak prabowo, tidak salah pilih, kalo perlu 5000 jg gpp 😂😂😂😂"
katadata,jihadkaisa,Inget gaes 10 ribu ini sebelum dikorupsi
katadata,syviarismatia,Pajak naik...iuran bpjs naik...pengangguran meningkat...biaya mkn gratis turun
katadata,adam_ramadhan_batubara,"Sayang duitnya pak,anak2 pasti buang itu makanan..paling di akhirat di tagih semuanya"
katadata,adiproinaofficial,Makan nasi kuning
katadata,shafiraintanp,Ayam olipe
katadata,rahadianazinur,10 ribu kalau tidak disunat untuk di daerah cukup kok.
katadata,briansintyu,Udh kek cashback shopee aja 10rb
katadata,sibagil,Tebak menu?
katadata,farokhami,nyampe ke anak ya nasi lengko
katadata,bebyastrinabila_,Kenapa si harus ada program ini berat bgt
katadata,delfam8,"Dari atas 15, dilapangan 10.. kalo dari atas 10 dilapangan brp ya?"
katadata,kang_denifrayoga94,Jangan pake susu pak..
katadata,raden_masadi01,Jgn berita hoak deh
katadata,adiirawan_98,njir 15rb aja kmrn cumang dapet apa skrng 10rebu 😭 itu aja sebelum di kantongin klo udah di kantongin sisa brapa 🗿
katadata,andi_salmon_sugeha,"10 ribu di desa saya, kebetulan ada SDN & SLTP N. Itu sudah lebih dari cukup sih. Karena maklum, tempat tinggal di desa saya. Jauh dari pusat perkotaan & keramaian. Intinya kalau harga 10 ribu. Sudah ada Nasi, Ayam Goreng, Tahu/Tempe plus es teh manis. Tapi entah kalau sekolah yang di perkotaan atau dekat pusat keramaian, mungkin tidak akan cukup nominal 10 ribu."
katadata,jengpoor,Mencret ga ya anak2 itu 😂😂
katadata,mmd.ilham,Di papua 10rb dapet apa ya?
katadata,hartati8753,Gak papa kalau ditangan emaknya 😂😂😂😂😂 ini 10rb ditangan oknum
katadata,yk_kmara,Mending jngn tiap hari deh drp da 10rb...makan siang gratis nya lebih baik 2 hari sekali biar 20rb ..jdi sminggu makan grtis 20rb dg menu yg lumyaan wah
katadata,yuniarsih9583,"Dari 15 rb turun 10 rb,nanti akhirnya 5rb,dpt telor n sayur/ayam suwir 4 biji😂😂😂"
katadata,masakankakilima,"Sampai kesiswa 2700, nasi putih setengah sama tempe. Minum bawa sendiri"
katadata,masviki29,"1ORibu,, dapet satu bungkus nasi rames isi teluur"
katadata,phong798333,Makan tulang ayam
katadata,umrohendangsukmawati,Kasihkan ibu nya beres
katadata,syamsul.sasmita,Stok baudget audah mulai Menipis
katadata,rizkiardiansah87,10k mie ayam + bakso 😂
katadata,joelit99,"Awas jgn di video in ya, nti disuruh minta maap😂"
katadata,dharmayanti93,10ribu kalo lauk aja masih dapat bergizi bawa nasi sendiri
katadata,darwin.maja.9,Seharga nasi rames
katadata,arifbr,Sampe lapangan jadi 2000
katadata,nicholasharvey3,S
katadata,dj_kocu,"😂😂😂😂😂😂 abis itu nanti dia bilang. Nasinya bawa dari rumah yaaaa….atau bisa jadi nanti ada narasi begini “yg kami sediakan adalah nutrisi pelengkap, jadi nasi dan lauk lainnya dibawa dari rumah, nanti di sekolah dapet telor rebus satu sama semangka atau melon. 😂😂😂😂 anyep dah loh"
katadata,rayhan.al.bawazier,Masih mending lu makan gratiss.. Belum pernah ada di Indonesia
katadata,rifkyocta.vian,sekedar melunasi janji kampanye😂
katadata,apriliado,"Apa Pak Prabowo tidak salah sebut/hitung jika per anak 10rb/hari dg asumsi kelompok desil bawah punya 3 anak, maka per hari dapat 10rb x 3 = 30 rb. Kalau disebulankan 30rb x 30 = 900rb. Kok bisa disebut terima 2,7 juta? Kecuali sehari dapat 3x makan gratis nah itu baru tepat angkanya ketemu 2,7 juta."
katadata,29nisrina,"Iya jdnya 10rb ya guys, 5rbnya dikorup dikit wkwkw"
katadata,h_djuleng_0703,Oke gas oke gas mari torang oke gas 😂😂😂
katadata,agusridwanhadi,😂
katadata,gosehat1,Saya gak yakin 10rb.. Palingan cuma dikasih nasi + telur tempe (5rb rupiah)
katadata,b1mamu,"Lah gocengnya udh di potong duluan. 10rb di bancakin anak buah di bawahnya, sisa nyampe jd lauk cm 4 rebu. Ini mah namanya arem2 😂"
katadata,towiwolameayu,10 dapat apa cobak
katadata,aulia.arkana123,"Ibarat DP0% ini ngak ada kenyataan,, mirip program Anies yang ngak masuk akal itu"
katadata,sintaevalina,Nasi lauk 10rb yakin makanan bergizi?
katadata,ukhtithami,Dananya gak cukup ya pak 😂😂
katadata,budiras,"Udah lah pak gak usah saja. Kebanyakan udah mampu kok mencukupi gizi keluarga. Bapak ciptakan saja program2 pengembangan lapangan kerja jadinya malah berganda. Anak2 cukup maka, kurang juga pengangguran."
katadata,ssamu_el1,10k sama ikan asin ya
katadata,widi7639,Intip anggaran dari mana...tahu tahu bapak yang nyicil 150 tahun
katadata,s_syukriadi,"10K masih bisa si, disininasi campur yg 10k udh dpt yg komplit plus porsinya banyak, klo untuk anak anak, biasanya nasinya lebih sedikit,jadi bisa ditambah di porsi lauknya."
katadata,dezka_,Ngakak.. 10rb tahu tempe + kangkung byr ngantuk 🤣🤣
katadata,hajiwatieka279,Dah lah pake nasi urap yang paket 5000+ susu Frisian kotak yang 5000. 😂 Klo susu kedelai yang 5000😂
katadata,sandy_liany,Lama-lama zonk nih program 😮
katadata,rabkali,wah belinya di nangor nih
katadata,mama_rendi060911,"Lucu bgt komen2nya 10ribu dapet apa? Ya masih dapetlah ga pernah liat ada nasi Padang serba 10ribu nasi rames nasi kepal malah goceng ada isian ayamnya tuh, trus yg mau diketawain apanya?? Budget per anak 10rb bukan berarti catering nasi ga bisa bikin nasi buat porsi anak sekolah 10ribuan kan, sayur mayur murah meriah lagian ini catering partai besar ga mungkin ga bisa ckckck heran nyinyir aja kerjaan nya"
katadata,ach.aldi,Kita bisa apa wong 58% setuju 🤣
katadata,svetsuryanto,"Gorengan 3 biji, mayan, jelantahnya ngenyangin kog😂"
katadata,kuedongkall,😢😢
katadata,debbytrawa,Omon omon😮
katadata,ehsaputri,5800 sepertinya yg turun ke bocah2
katadata,yovieitem,Potong pajak sisa berapa ini😂
katadata,afirsttt,wkwkwkwkk
katadata,elsepanj,"Kalau ga ada tengkulak pertanian, bisa 10rb."
katadata,m_syarifudin08,"Udah jatah 15 RB , eh gocengnya ditilep juga , sisa ceban ,, miriss"
katadata,monara_cutez,"Ujung""nya cuma dapet susu sama roti doank"
katadata,samanthaarous,Prank akhir tahun😂
katadata,ubait.qoirie,Nasi uduk 🔥
katadata,bunga_04_daily,"""di daerah"" 10rb udh dpt bnyk. di jakarta naspad 10ribu, nasi rames 10rb jg masih ada kok. komplit nasi lauk sayur."
katadata,wgwahyugalih,10 rb dapet apa di kalimntan
katadata,anak_onlineku,"Energen,nasi,telor ceplok Ama kecap dapat cashback pulak😂😂"
katadata,idelsyah,10rb klo semua murah pasti mevah
katadata,endangsetyasih01,Gpp dapat Nasi Padang
katadata,ugikputra,Dah kuduga
katadata,pemer_hatimu,Nasi Kucing
katadata,a05_b15,"Belajar bersyukur, sdh diperhatikan, tdk mudah ngurusi rakyat banyak, kita ngurusi orang sekampung aja sdh puyeng,"
katadata,andysoebroto,🤣🤣🤣🤣🤣🤣
katadata,planetjiwa,"10rb kok bawa bawa makanan bergizi, protein mahal loh kalo mau bergizi 😂"
katadata,spammershunk,"Sebenernya secara logika rakyat umum sih 10rb emng bisa makan pake lauk ayam atau ikan, cuma masalahnya logika pemerintah kan 10rb anggaran artinya dipotong pajak, dibetak oknum provinsi atau kabupaten kota dan lain-lainnya, paling sisa 5rb, yaa mana bisaa buat pengadaan makan bergizi😂😂😂"
katadata,sulican37,Makan di warteg cuma dapat mie dan tempe org sama nasi putih dihargai Rp10000😂
katadata,aswanefendi32,"Nyampe di sekolah,, tempe atu, ikan asin atu😂😂😂😂wowo"
katadata,firmansyahabror,Lumayan timbang gak blasss 😂
katadata,ziza_atul_yulfiah,Bapak lebih baik dikasih ke anak langsung biar anaknya yg pilih beli jajan dikantin. Dengan begitu mak2 gak pusing ngasih uang saku tiap hari
katadata,fahmiabdgani28,😂😂
katadata,simamora.debraj,"Serius mau tanya nih, program makan gratisnya dimana aja ya? Ke daerah-daerah nyampe nggak? Atau cuma di Jakarta aja?"
katadata,monggodipilih,"pak pak.. gausah jadi aja gapapa pak, drpd anak2 kena penyakit gr2 10ribu dipangkas jadi 5ribu, anak2 dikasih nugget sosis UPF haduuuh"
katadata,andhikasetiawan36,kenapa? duitnya cekak yaaa?
katadata,rizqrofiq,Warmindo aja ketawa pak liat ini
katadata,ronalddm7,nasi padang cukup 😂😂
katadata,aqbil_satria,Yah kasian di bohongin pdhl janji nya 15K skrng di potong jadi 10K nanti di potong lagi jadi 5K aja sblm pertengahan 2025 jg udh di batalin nanti tuh makan gratis
katadata,rum_furn,Ditempat ku 10rb dapat bakso bakar 4 biji sebesar jempol kaki. 👏
katadata,mulyo_198,😂😂😂😂😂😂
katadata,sumarsono_924,"Gaji guru dinaikkan, anggaran makan gratis anak murid diturunkan..😂"
katadata,parlindungan.s61,Gaji Guru enggak jadi naik 2 juta perbulan ?
katadata,om_jeck007,😂 lumayan goceng ..😸🤭
katadata,azisslipi,10 per porsi masih hutang lupa dengan luar negeri wkwk😂🤣😝
katadata,presisi_8686,menurut gw sdh cukup koq 10rb nasi+lauk+susu..🔥🔥
katadata,jarrkkk,"Makan gratis, tapi engga bergizi 😂"
katadata,adingalmunawar,😂 sampe di tkp setelah sunat di tiap level tersisa 5rb
katadata,intipsaham,Batalin aja sih makan gratis 😂
katadata,bram.ari,OMON OMON 😂
katadata,afrizaltanjung877,"Beli aja nasi uduk d kantin sklh, mulai 5rb sampe 8rb kenyang (ada telornya plus mi putih dll)"
katadata,idis_mhd,"seharusnya masih tetap wort it dengan perbandingan makan diwarung makan (tempat saya) cuma 12 ribu (udah 4 sehat 5 sempurna) , asalkan gak dikorupsi tender tender/pejabat aja"
katadata,petir530,Menurut saya kelola saja kantin sekolah untuk membuat katering nya.
katadata,cokroswara,"Dari pusat 10 rb. Kira kira aja, sampai di meja anak2 berapa yaaa.. 😂😂😂"
katadata,mers.heimer,"Budget cuman 10rb, terus kalo ada siswa yang ngeluh malah disuruh bikin video minta maaf😂"
katadata,sofianti_bt,"Nak, percayalah! Ini bukan karena kenaikan gaji guru-gurumu hingga anggaran untuk kalian jadi dikurangi. Karena kami 167.370 orang guru-guru PAUD Non Formal yang mendidik adik-adikmu yang usianya 2 tahun sampai 4 tahun, tidak termasuk yang menerima kenaikan gaji dari Pak Presiden @prabowo . Jangankan kenaikan gaji, Nak. Diakui sebagai guru oleh negara saja tidak, Nak."
katadata,abuabdullahalayyubi,😂😂😂😂
katadata,chivp27,Menune iwak wagyu ?
katadata,ibuedwie,Udh paling benar beliin Energen aj udh g ribet sidang begini doang ngabisin waktu dan anggaran 😡
katadata,marjono789,Jadi bingung sendiri dibuatnya
katadata,ichwansyahadewo,"10rb kalo masak sendiri sudah dapet makanan dengan nutrisi yg cukup, tapi kalo beli ya gimana yaaa 😂"
katadata,sulican37,Presiden prabowo harus niat swasembada pangan jangan bicara import terus👏
katadata,akmalul_ibad,Mau mementingkan kualitas (makanan) atau kuantitas (sasaran)? Masa orang mampu diberi makan siang gratis juga sih…
katadata,blggaol,makan indomie telor pas 10 ribu
katadata,jengsarah,Ya klo emang gak kuat dananya bisa dicancel aja pak. Dipaksakan juga gak maksimal malah jadi lahan basah korupsi nanti
katadata,fajar.andriansy,Anggaran 10.000 nyampe lapangan tinggal 3000.. banyak parkirnya 😢
katadata,notzfound404,awokwokwok
katadata,rubiah3s,Kekno walmur ae pak biar mbekal dari rumah jalok iwak model opo isok
katadata,satri_a5858,"Guru ga jadi naik gaji, sekarang uang makan berkurang, next apalagi"
katadata,lorenzayudhi,Wkwkkk
katadata,rhmhh970,duitnya dah dicaplok duluan
katadata,dian_cotto,Mending dibatalin aja dah daripada memaksakan diri terus
katadata,waluyo1857,10 rb seblm disunat...😂
katadata,ikinlive,Anggaran makan di dinas minimal 25rb.😂
katadata,srhtsbtdnlh,10rb mah jajan somay
katadata,djnugraha91,nasi padang
katadata,nanoopribadi,Sampai siswa jadi energen 😂
katadata,iyul_ia,Semoga sampai ke siswa-siswa makanannya jadi setara seratus ribu per anak
katadata,yuliusrendy.kristian,Nasi padang murah di jogja bisa dapat lauk ayam 😁🤣
katadata,putrishairis,Asal gak di korupsi
katadata,myunusn,"begitulah pejabat hidupnya ditanggung rakyat makan tidur dibayarin, jadi gatau update harga2 dikira masih sama tahun 98"
katadata,al1m0m0,"gratis layak, mengganti gratis bergizi 😮"
katadata,alieffrmdn,10rb dapat makan apa njir?
katadata,cepimaulana_23,"Angger ai geus kapilih teh, hilihhhhhh"
katadata,haris.tambunann,Lebih mahal makanan kucing
katadata,efer.bhd,"Yang penting tidak dikorupsi, disediakan makan sesuai harga 10K, itu sudah bagus,,, daripada 15K dan disediakan makan harga dibawah 10K maka begitu banyak anggaran yang bocor"
katadata,alkhansabachtiar,"10 ribu dapet nasi uduk, bihun, tempe orek, dan telor (telor rebus bagi dua)"
katadata,alvintonang,Down... down... down.. coz its all about the money.. money.. money..
katadata,vidyanurjp,"Pak @prabowo kalau untuk cegah stunting dan memperbaiki gizi warga Indonesia lebih baik budgetnya dinaikin pak. Biar warga 🇮🇩 pintar, setiap hari bisa makan daging, ikan, lengkap dengan buah dan sayurnya. Bagus lagi kalau bisa minum susu. Kalau 10rb dapet apa pak? 😢"
katadata,yachmad8582022,Wkwkwkwkwk
katadata,znugr4h4,Oke gas oke gas. Makan tuh kaum 58%
katadata,syah_andrians,Mending gk usah Pak. Duitnya buat buka lapangan kerja bisr rakyat bisa beli makan 3x sehari.
katadata,tahuduluaja,Yuuu simulasi menu 10K dapat apa aja 💯👈
katadata,mini_ks07,"Untuk 10 rb ,mepet juga sih jika ada Susu plus buahnya.harus pandai aja yg masak,Biasanya aku beli nasi Rames di Semarang 8 ribu udah ada telur dadar,sayur 2/3 macam."
katadata,aal_arbie,jumat berkah..
katadata,herysonnymanihuruk,Nasi uduk 12 pake telur di Jakarta... Selamat buat pendukungnya! Rp 15 rb jadi Rp 10 rb? Diskon 33%!
katadata,gracia_vika,Gpp pelan2 semoga NEGARA INDONESIA MAKIN BERJAYA. AMAN DNA DAMAI RAKYATNYA DAN DIJAUHKAN DAEI SEGALA KEZOLIMAN KORUPSI. AMIINNNN
katadata,gracia_vika,Sehat2 ya Presiden ku🔥❤️❤️
katadata,galzoem,Nasi setengah + telor orak arik 😁😄🤪😜
katadata,bagir.ui,"Beda2kan tiap kota pak sesuai harga kebutuhan dasar masing-masing provinsi paling murah Jogja, paling mahal Jakarta sama Papua."
katadata,rambe_sujai,Selamat selamat. Kenak prank terus
katadata,billy.vadam,Pajak 12% HAHAHAHAHAHAHAA
katadata,bayu.indar,5rb masuk
katadata,yongkypratomo,Dapet @whiskas_id sachet ama @sehataqua gelas
katadata,onois_,Ayo segera program makan bergizi kapan direalisasikan ini ditunggu anak seindonesia 🔥🔥🔥
katadata,herlinndaayeyi,"Min klo ngutip apa adanya, ketawa gak sih itungan 30*30: 2.7 JT? Klo ngedit klo kutipan ya min 😂😂😂😂"
katadata,pintaafriyeni,"Serius nanya, makan gratis ini seluruh Indonesia atau hanya daerah tertentu? Karena beras aja beda harga tiap daerah apalagi di pelosok, blum lauk pauknya.."
katadata,boma_mia_herawan,Oke gas oke gas🔥🔥🔥🔥🔥
katadata,iban_oceano,Udah boleh. Daripada ga ada. Yang penting bagi saya pak @prabowo panjang umur dan sehat selalu. Sampai masa jabatannya habis. Pkoknya jangan sampai terganti dulu dgn itu.
katadata,nurdiyansahh,"Kalo g mampu y jgn maksa , bebanin negara aja 😂"
katadata,bayuju87,Ini namanya makan gratis bukan bergizi
katadata,isi_rumah24,"Ok gas, Ok gas, dua torang ok gas.. tet.. tet. Te...😂"
katadata,lenspicture_official,Di kibulin lagi ..... Pasti nanti gak merata. Yang di kasih dekat media. Wong uangnya gak ada buat bayar utang. Terus nasib tim sukses gimana?!!😂😂😂
katadata,indri_na_na,Yang penting banyakin protein dan seratnya aja
katadata,uci_endang,"Alhamdulillah pak presiden emang top. Yg ga setuju pindah sono dari Indonesia.................... Bismillah, komisaris."
katadata,ivaniaenha,lagian ide makan siang gratis ini aja udah aneh
katadata,kunilthe.hippo,😂
katadata,langkahpagi_rsa,😂😂😂😂
katadata,pecinta_kucing_kampung,"lauknya 2 buah telor, sebulan pada bisulan anak² Indonesia"
